Parent Link,Parent Title,Child Link,Child Title
b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Napoleon_III_style',b'Napoleon III style'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Biblioth%C3%A8que-Mus%C3%A9e_de_l%27Op%C3%A9ra_National_de_Paris',"b""Biblioth\xc3\xa8que-Mus\xc3\xa9e de l'Op\xc3\xa9ra National de Paris"""

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Op%C3%A9ra_National_de_Paris',b'Op\xc3\xa9ra National de Paris'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Paris_Opera_Ballet',b'Paris Opera Ballet'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_works_of_Paul_Dubois-_French_sculptor',b'The works of Paul Dubois- French sculptor'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Salle_Le_Peletier',b'Salle Le Peletier'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera',b'The Phantom of the Opera'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Listing_of_the_works_of_Alexandre_Falgui%C3%A8re',b'Listing of the works of Alexandre Falgui\xc3\xa8re'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/List_of_works_by_Henri_Chapu',b'List of works by Henri Chapu'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/French_opera',b'French opera'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Le_Monde_illustr%C3%A9',b'Le Monde illustr\xc3\xa9'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Charles_Eliot_Norton_Lectures',b'Charles Eliot Norton Lectures'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Wayback_Machine',b'Wayback Machine'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Avant-corps',b'Avant-corps'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/French_architecture#Baroque',b'French architecture'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Louis-Emile_Durandelle',b'Louis-Emile Durandelle'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Biblioth%C3%A8que_nationale',b'Biblioth\xc3\xa8que nationale'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Metropolitan_Museum_of_Art',b'Metropolitan Museum of Art'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/BBC_News',b'BBC News'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Google_Books',b'Google Books'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/WorldCat',b'WorldCat'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Google_Books',b'Google Books'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Google_Books',b'Google Books'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Cambridge_Companions_to_Music',b'Cambridge Companions to Music'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Ivor_Forbes_Guest',b'Ivor Forbes Guest'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Ivor_Forbes_Guest',b'Ivor Forbes Guest'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Dictionary_of_Art',b'The Dictionary of Art'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Google_Books',b'Google Books'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Gallica',b'Gallica'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Smarthistory',b'Smarthistory'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Khan_Academy',b'Khan Academy'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Music_venue',b'Music venue'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Le_Z%C3%A9nith',b'Le Z\xc3\xa9nith'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Philharmonie_de_Paris',b'Philharmonie de Paris'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Op%C3%A9ra_Bastille',b'Op\xc3\xa9ra Bastille'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_du_Ch%C3%A2telet',b'Th\xc3\xa9\xc3\xa2tre du Ch\xc3\xa2telet'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Salle_Gaveau',b'Salle Gaveau'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Z%C3%A9nith_Paris',b'Z\xc3\xa9nith Paris'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Casino_de_Paris',b'Casino de Paris'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/%C3%89lys%C3%A9e_Montmartre',b'\xc3\x89lys\xc3\xa9e Montmartre'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Le_Trianon_(theatre)',b'Le Trianon (theatre)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Olympia_(Paris)',b'Olympia (Paris)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/La_Cigale',b'La Cigale'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Bataclan_(theatre)',b'Bataclan (theatre)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Le_Trabendo',b'Le Trabendo'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Salle_Favart',b'Salle Favart'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Salle_Pleyel',b'Salle Pleyel'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/La_Seine_Musicale',b'La Seine Musicale'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_Mogador',b'Th\xc3\xa9\xc3\xa2tre Mogador'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Le_Batofar',b'Le Batofar'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Point_%C3%89ph%C3%A9m%C3%A8re',b'Point \xc3\x89ph\xc3\xa9m\xc3\xa8re'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Accor_Arena',b'Accor Arena'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Le_Divan_du_Monde',b'Le Divan du Monde'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/D%C3%B4me_de_Paris',b'D\xc3\xb4me de Paris'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Halle_Tony_Garnier',b'Halle Tony Garnier'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Op%C3%A9ra_National_de_Lyon',b'Op\xc3\xa9ra National de Lyon'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Le_D%C3%B4me_de_Marseille',b'Le D\xc3\xb4me de Marseille'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/GRIM',b'GRIM'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/L%27Embobineuse',"b""L'Embobineuse"""

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Z%C3%A9nith_de_Lille',b'Z\xc3\xa9nith de Lille'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Strasbourg_Opera_House',b'Strasbourg Opera House'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Palais_des_F%C3%AAtes',b'Palais des F\xc3\xaates'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Z%C3%A9nith_de_Strasbourg',b'Z\xc3\xa9nith de Strasbourg'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Palais_de_la_musique_et_des_congr%C3%A8s',b'Palais de la musique et des congr\xc3\xa8s'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Palais_Nikaia',b'Palais Nikaia'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Palais_des_Congr%C3%A8s_Acropolis',b'Palais des Congr\xc3\xa8s Acropolis'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_de_verdure_de_Nice',b'Th\xc3\xa9\xc3\xa2tre de verdure de Nice'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Palais_des_Sports_(Grenoble)',b'Palais des Sports (Grenoble)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Maison_de_la_culture_de_Grenoble',b'Maison de la culture de Grenoble'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Summum_(Grenoble)',b'Summum (Grenoble)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Z%C3%A9nith_de_Caen',b'Z\xc3\xa9nith de Caen'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Palais_des_Festivals_et_des_Congr%C3%A8s',b'Palais des Festivals et des Congr\xc3\xa8s'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Z%C3%A9nith_de_Dijon',b'Z\xc3\xa9nith de Dijon'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Z%C3%A9nith_Limoges_M%C3%A9tropole',b'Z\xc3\xa9nith Limoges M\xc3\xa9tropole'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Galaxie_Amn%C3%A9ville',b'Galaxie Amn\xc3\xa9ville'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Arsenal_de_Metz',b'Arsenal de Metz'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Z%C3%A9nith_de_Nancy',b'Z\xc3\xa9nith de Nancy'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Le_Lieu_unique',b'Le Lieu unique'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Z%C3%A9nith_de_Nantes_M%C3%A9tropole',b'Z\xc3\xa9nith de Nantes M\xc3\xa9tropole'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Z%C3%A9nith_d%27Orl%C3%A9ans',"b""Z\xc3\xa9nith d'Orl\xc3\xa9ans"""

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Z%C3%A9nith_de_Rouen',b'Z\xc3\xa9nith de Rouen'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Z%C3%A9nith_de_Toulouse',b'Z\xc3\xa9nith de Toulouse'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Le_Transbordeur',b'Le Transbordeur'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Eurock%C3%A9ennes',b'Eurock\xc3\xa9ennes'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Hellfest',b'Hellfest'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Main_Square_Festival',b'Main Square Festival'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Motocultor_Festival',b'Motocultor Festival'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Rock_en_Seine',b'Rock en Seine'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Printemps_de_Bourges',b'Printemps de Bourges'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Vieilles_Charrues_Festival',b'Vieilles Charrues Festival'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Musica_(French_music_festival)',b'Musica (French music festival)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Strasbourg_Music_Festival',b'Strasbourg Music Festival'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera',b'The Phantom of the Opera'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Gaston_Leroux',b'Gaston Leroux'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera',b'The Phantom of the Opera'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Phantom_(Kay_novel)',b'Phantom (Kay novel)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Canary_Trainer',b'The Canary Trainer'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Phantom_of_Manhattan',b'The Phantom of Manhattan'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Phantom_of_the_Opera_(Ken_Hill_musical)',b'Phantom of the Opera (Ken Hill musical)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera_(1986_musical)',b'The Phantom of the Opera (1986 musical)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Phantom_(musical)',b'Phantom (musical)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Love_Never_Dies_(musical)',b'Love Never Dies (musical)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Das_Phantom_der_Oper',b'Das Phantom der Oper'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera_(1925_film)',b'The Phantom of the Opera (1925 film)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Song_at_Midnight',b'Song at Midnight'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Phantom_of_the_Opera_(1943_film)',b'Phantom of the Opera (1943 film)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera_(1962_film)',b'The Phantom of the Opera (1962 film)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Phantom_of_Hollywood',b'The Phantom of Hollywood'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Phantom_of_the_Paradise',b'Phantom of the Paradise'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera_(1989_film)',b'The Phantom of the Opera (1989 film)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera_(miniseries)',b'The Phantom of the Opera (miniseries)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Phantom_Lover',b'The Phantom Lover'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera_(1998_film)',b'The Phantom of the Opera (1998 film)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Phantom_of_the_Megaplex',b'Phantom of the Megaplex'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera_(2004_film)',b'The Phantom of the Opera (2004 film)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera_at_the_Royal_Albert_Hall',b'The Phantom of the Opera at the Royal Albert Hall'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Erik_(The_Phantom_of_the_Opera)',b'Erik (The Phantom of the Opera)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Christine_Daa%C3%A9',b'Christine Daa\xc3\xa9'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Viscount_Raoul_de_Chagny',b'Viscount Raoul de Chagny'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Persian',b'The Persian'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Carlotta_(The_Phantom_of_the_Opera)',b'Carlotta (The Phantom of the Opera)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Madame_Giry',b'Madame Giry'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Meg_Giry',b'Meg Giry'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Joseph_Buquet',b'Joseph Buquet'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera_(song)',b'The Phantom of the Opera (song)'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Music_of_the_Night',b'The Music of the Night'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/All_I_Ask_of_You',b'All I Ask of You'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Learn_to_Be_Lonely',b'Learn to Be Lonely'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/%27Til_I_Hear_You_Sing',"b""'Til I Hear You Sing"""

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Don_Juan_Triumphant',b'Don Juan Triumphant'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Adaptations_of_The_Phantom_of_the_Opera',b'Adaptations of The Phantom of the Opera'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/Return_of_the_Phantom',b'Return of the Phantom'

b'https://en.wikipedia.org/wiki/Palais_Garnier',b'Palais Garnier',b'https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera_(pinball)',b'The Phantom of the Opera (pinball)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Louvre_Palace',b'Louvre Palace'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Louvre_(disambiguation)',b'Louvre (disambiguation)'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Geographic_coordinate_system',b'Geographic coordinate system'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Art_museum',b'Art museum'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/Historic_site',b'Historic site'

b'https://en.wikipedia.org/wiki/Louvre',b'Louvre',b'https://en.wikipedia.org/wiki/List_of_most_visited_art_museums',b'List of most visited art museums'
