Parent Link,Parent Title,Child Link,"Child Title, Weights" 
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Americans_in_France',b'Americans in France',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Institut_national_de_la_statistique_et_des_%C3%A9tudes_%C3%A9conomiques',b'Institut national de la statistique et des \xc3\xa9tudes \xc3\xa9conomiques',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Berlin',b'Berlin',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Madrid',b'Madrid',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Eurostat',b'Eurostat',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/De-industrialisation',b'De-industrialisation',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Gentrification',b'Gentrification',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Unit%C3%A9_urbaine',b'Unit\xc3\xa9 urbaine',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/List_of_urban_areas_in_the_European_Union',b'List of urban areas in the European Union',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_Metropolitan_Area',b'Paris Metropolitan Area',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/List_of_metropolitan_areas_in_Europe',b'List of metropolitan areas in Europe',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Eurozone',b'Eurozone',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Overseas_France',b'Overseas France',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/French_West_Indies',b'French West Indies',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Pied-Noir',b'Pied-Noir',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Maghrebi_Jews',b'Maghrebi Jews',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Europe',b'Europe',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Maghreb',b'Maghreb',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Sub-Saharan_Africa',b'Sub-Saharan Africa',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Egypt',b'Egypt',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Asia',b'Asia',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Americas',b'Americas',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Oceania',b'Oceania',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/St-Gervais-et-St-Protais',b'St-Gervais-et-St-Protais',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/The_Marais',b'The Marais',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Catholic_Church',b'Catholic Church',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Institut_fran%C3%A7ais_d%27opinion_publique',"b""Institut fran\xc3\xa7ais d'opinion publique""",2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Israel',b'Israel',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Economy_of_Paris',b'Economy of Paris',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_Region',b'Paris Region',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/AXA',b'AXA',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/TotalEnergies',b'TotalEnergies',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Cr%C3%A9dit_Agricole',b'Cr\xc3\xa9dit Agricole',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Carrefour',b'Carrefour',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/BNP_Paribas',b'BNP Paribas',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/%C3%89lectricit%C3%A9_de_France',b'\xc3\x89lectricit\xc3\xa9 de France',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Danone',b'Danone',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Fortune_Global_500',b'Fortune Global 500',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Neuilly-sur-Seine',b'Neuilly-sur-Seine',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Levallois-Perret',b'Levallois-Perret',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Boulogne-Billancourt',b'Boulogne-Billancourt',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Issy-les-Moulineaux',b'Issy-les-Moulineaux',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Soci%C3%A9t%C3%A9_G%C3%A9n%C3%A9rale',b'Soci\xc3\xa9t\xc3\xa9 G\xc3\xa9n\xc3\xa9rale',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Euro',b'Euro',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Financial_services',b'Financial services',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Val_de_Seine',b'Val de Seine',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Service_Sector',b'Service Sector',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Zurich',b'Zurich',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Singapore',b'Singapore',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Hong_Kong',b'Hong Kong',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Station_F',b'Station F',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Business_incubator',b'Business incubator',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/13th_arrondissement_of_Paris',b'13th arrondissement of Paris',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Aulnay-sous-Bois',b'Aulnay-sous-Bois',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/March%C3%A9_international_de_Rungis',b'March\xc3\xa9 international de Rungis',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Taxable_income',b'Taxable income',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Poverty_line',b'Poverty line',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Tourism_in_Paris',b'Tourism in Paris',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/COVID-19_pandemic',b'COVID-19 pandemic',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Landmarks_in_Paris',b'Landmarks in Paris',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Historical_quarters_of_Paris',b'Historical quarters of Paris',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/List_of_tourist_attractions_in_Paris',b'List of tourist attractions in Paris',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/List_of_most_visited_museums',b'List of most visited museums',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Passage_Jouffroy',b'Passage Jouffroy',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Covered_passages_of_Paris',b'Covered passages of Paris',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Centre_Pompidou',b'Centre Pompidou',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Catacombs_of_Paris',b'Catacombs of Paris',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Pont_de_Sully',b'Pont de Sully',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Pont_d%27I%C3%A9na',"b""Pont d'I\xc3\xa9na""",2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Axe_historique',b'Axe historique',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Place_de_la_Concorde',b'Place de la Concorde',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Grande_Arche',b'Grande Arche',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Tuileries_Garden',b'Tuileries Garden',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Basilica_of_St_Denis',b'Basilica of St Denis',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Palace_of_Fontainebleau',b'Palace of Fontainebleau',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Provins',b'Provins',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Disneyland_Paris',b'Disneyland Paris',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Marne-la-Vall%C3%A9e',b'Marne-la-Vall\xc3\xa9e',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Hotel_Meurice',b'Hotel Meurice',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Exposition_Universelle_(1855)',b'Exposition Universelle (1855)',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/InterContinental_Paris_Le_Grand_Hotel',b'InterContinental Paris Le Grand Hotel',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Hotel_Ritz_Paris',b'Hotel Ritz Paris',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/H%C3%B4tel_Crillon',b'H\xc3\xb4tel Crillon',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/H%C3%B4tel_Le_Bristol_Paris',b'H\xc3\xb4tel Le Bristol Paris',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Rue_du_Faubourg_Saint-Honor%C3%A9',b'Rue du Faubourg Saint-Honor\xc3\xa9',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Hotel_George_V',b'Hotel George V',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Airbnb',b'Airbnb',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Art_in_Paris',b'Art in Paris',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Pierre_Mignard',b'Pierre Mignard',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/The_Louvre',b'The Louvre',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/French_Baroque_and_Classicism',b'French Baroque and Classicism',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Fran%C3%A7ois_Girardon',b'Fran\xc3\xa7ois Girardon',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Antoine_Coysevox',b'Antoine Coysevox',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Nicolas_Coustou',b'Nicolas Coustou',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Acad%C3%A9mie_royale_de_peinture_et_de_sculpture',b'Acad\xc3\xa9mie royale de peinture et de sculpture',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Auguste_Renoir',b'Auguste Renoir',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Bal_du_moulin_de_la_Galette',b'Bal du moulin de la Galette',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Henri_de_Toulouse-Lautrec',b'Henri de Toulouse-Lautrec',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/%C3%89douard_Manet',b'\xc3\x89douard Manet',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Berthe_Morisot',b'Berthe Morisot',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paul_Gauguin',b'Paul Gauguin',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Pierre-Auguste_Renoir',b'Pierre-Auguste Renoir',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Romanticism',b'Romanticism',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Th%C3%A9odore_G%C3%A9ricault',b'Th\xc3\xa9odore G\xc3\xa9ricault',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Art_Nouveau',b'Art Nouveau',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Art_Deco',b'Art Deco',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Vincent_van_Gogh',b'Vincent van Gogh',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paul_C%C3%A9zanne',b'Paul C\xc3\xa9zanne',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Jean_Metzinger',b'Jean Metzinger',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Albert_Gleizes',b'Albert Gleizes',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Henri_Rousseau',b'Henri Rousseau',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Marc_Chagall',b'Marc Chagall',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Le_Bateau-Lavoir',b'Le Bateau-Lavoir',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Family_of_Saltimbanques',b'Family of Saltimbanques',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Les_Demoiselles_d%27Avignon',"b""Les Demoiselles d'Avignon""",2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Montparnasse',b'Montparnasse',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Fr%C3%A9d%C3%A9ric_Auguste_Bartholdi',b'Fr\xc3\xa9d\xc3\xa9ric Auguste Bartholdi',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Statue_of_Liberty',b'Statue of Liberty',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Auguste_Rodin',b'Auguste Rodin',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Camille_Claudel',b'Camille Claudel',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Antoine_Bourdelle',b'Antoine Bourdelle',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paul_Landowski',b'Paul Landowski',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Christ_the_Redeemer_(statue)',b'Christ the Redeemer (statue)',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Rio_de_Janeiro',b'Rio de Janeiro',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Aristide_Maillol',b'Aristide Maillol',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/School_of_Paris',b'School of Paris',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Nic%C3%A9phore_Ni%C3%A9pce',b'Nic\xc3\xa9phore Ni\xc3\xa9pce',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Louis_Daguerre',b'Louis Daguerre',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Daguerrotype',b'Daguerrotype',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/%C3%89tienne-Jules_Marey',b'\xc3\x89tienne-Jules Marey',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Man_Ray',b'Man Ray',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Maurice_Tabard',b'Maurice Tabard',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Eug%C3%A8ne_Atget',b'Eug\xc3\xa8ne Atget',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Robert_Doisneau',b'Robert Doisneau',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Marcel_Bovis',b'Marcel Bovis',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Jacques-Henri_Lartigue',b'Jacques-Henri Lartigue',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Henri_Cartier-Bresson',b'Henri Cartier-Bresson',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Poster_art',b'Poster art',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Jules_Ch%C3%A9ret',b'Jules Ch\xc3\xa9ret',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Eug%C3%A8ne_Grasset',b'Eug\xc3\xa8ne Grasset',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Adolphe_Willette',b'Adolphe Willette',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Pierre_Bonnard',b'Pierre Bonnard',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Georges_de_Feure',b'Georges de Feure',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Henri-Gabriel_Ibels',b'Henri-Gabriel Ibels',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paul_Gavarni',b'Paul Gavarni',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Alphonse_Mucha',b'Alphonse Mucha',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/List_of_museums_in_Paris',b'List of museums in Paris',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/List_of_most-visited_museums',b'List of most-visited museums',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Mona_Lisa',b'Mona Lisa',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Venus_de_Milo',b'Venus de Milo',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Liberty_Leading_the_People',b'Liberty Leading the People',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',"b'https://en.wikipedia.org/wiki/National_Museum_of_Natural_History,_France'","b'National Museum of Natural History, France'",2222
